epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,10751.8,0.93933,0.70198,1.06207,0.81796,0.71631,0.80972,0.58374,0.93366,0.68239,1.04516,0.000109,0.000109,0.000109
92,11161.5,0.93388,0.69352,1.06252,0.81625,0.71845,0.80983,0.58381,0.93348,0.6821,1.04521,9.91e-05,9.91e-05,9.91e-05
93,11567.3,0.92684,0.68522,1.05661,0.81799,0.71727,0.80995,0.58404,0.93336,0.68123,1.04498,8.92e-05,8.92e-05,8.92e-05
94,11980,0.92198,0.68142,1.05449,0.81948,0.71733,0.81059,0.58422,0.93358,0.68096,1.04499,7.93e-05,7.93e-05,7.93e-05
95,12386.8,0.91894,0.67521,1.05202,0.82047,0.71736,0.81055,0.58488,0.93369,0.68046,1.04527,6.94e-05,6.94e-05,6.94e-05
96,12787,0.91548,0.67097,1.04744,0.82238,0.71439,0.81056,0.585,0.93369,0.67999,1.04528,5.95e-05,5.95e-05,5.95e-05
97,13188.1,0.91105,0.66482,1.04533,0.82226,0.71337,0.81033,0.58524,0.93342,0.67991,1.04459,4.96e-05,4.96e-05,4.96e-05
98,13585.3,0.9064,0.65892,1.04263,0.82034,0.71411,0.81047,0.58558,0.93353,0.67953,1.04442,3.97e-05,3.97e-05,3.97e-05
99,13983.5,0.90365,0.65501,1.04213,0.82196,0.71327,0.8105,0.58557,0.93376,0.67912,1.04433,2.98e-05,2.98e-05,2.98e-05
100,14366.3,0.89867,0.65115,1.03874,0.8219,0.71486,0.81068,0.58527,0.93414,0.67882,1.04448,1.99e-05,1.99e-05,1.99e-05
