epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,3783.47,1.11179,0.99852,1.2953,0.77957,0.65731,0.7507,0.50237,1.11573,1.03911,1.30573,0.0002575,0.0002575,0.0002575
77,4298.21,1.11195,0.99751,1.29451,0.78293,0.65621,0.75155,0.50323,1.11442,1.03543,1.30426,0.0002476,0.0002476,0.0002476
78,4814.89,1.10722,0.99219,1.29014,0.78133,0.65979,0.75259,0.50411,1.11321,1.0315,1.30316,0.0002377,0.0002377,0.0002377
79,5331.77,1.10531,0.99231,1.28954,0.78059,0.66067,0.75316,0.50484,1.11243,1.0285,1.30235,0.0002278,0.0002278,0.0002278
80,5846.03,1.104,0.98399,1.28931,0.78219,0.66002,0.75347,0.50541,1.11134,1.02573,1.3014,0.0002179,0.0002179,0.0002179
81,6360.35,1.09961,0.98464,1.28622,0.78146,0.66234,0.75433,0.50639,1.11006,1.02323,1.30031,0.000208,0.000208,0.000208
82,6882.39,1.0966,0.97631,1.28395,0.78127,0.66326,0.75459,0.50696,1.109,1.02056,1.29927,0.0001981,0.0001981,0.0001981
83,7410.41,1.09647,0.97862,1.28154,0.7813,0.6643,0.75519,0.50756,1.10815,1.01854,1.29842,0.0001882,0.0001882,0.0001882
84,7940.3,1.09474,0.97414,1.27965,0.78441,0.66345,0.7557,0.5079,1.10723,1.01657,1.29752,0.0001783,0.0001783,0.0001783
85,8489.55,1.08963,0.97096,1.27689,0.78495,0.66429,0.75639,0.50855,1.106,1.01485,1.29645,0.0001684,0.0001684,0.0001684
86,9017.65,1.08482,0.96356,1.27511,0.78651,0.6642,0.75704,0.50931,1.105,1.01299,1.29543,0.0001585,0.0001585,0.0001585
87,9527.39,1.08376,0.96113,1.27373,0.78495,0.66558,0.75712,0.50975,1.10426,1.01189,1.29474,0.0001486,0.0001486,0.0001486
